date,Silbergraben,Gera,Schmal,Kern,Vol,Out,In_tot,Vol_diff,Ungauged,In_calc,Vol_calc,out_calc,out_calc_fixed,Vol_calc_fixed
2009-12-18,0.378,0.18,0.009,0.493,16.3,1.148,1.35,14.66712752,0.307734,1.358734,16.1992503392,1.358734,1.34283098384219,16.2903341176715
2009-12-19,0.357,0.15,0.007,0.463,16.3,1.219,1.25,14.66453984,0.290241,1.260241,16.2028135616,1.260241,1.24558235776904,16.2916006243603
2009-12-20,0.318,0.15,0.007,0.433,16.2,1.175,1.16,14.65816784,0.265608,1.166608,16.2020884928,2.32401540740742,2.29591689496618,16.1940283358352
2009-12-21,0.299,0.16,0.007,0.433,16.2,1.167,1.13,14.6499296,0.258825,1.150825,16.2006909728,1.150825,1.13754873436006,16.1951754051865
2009-12-22,0.318,0.18,0.007,0.403,16.2,1.116,1.12,14.64545408,0.254898,1.155898,16.20413816,1.155898,1.14255764138969,16.1963280121704
2009-12-23,0.318,0.18,0.005,0.403,16.2,1.314,1.15,14.625608,0.255612,1.156612,16.1905398368,1.156612,1.1432626206168,16.1974813985491
2009-12-24,0.299,0.16,0.005,0.373,16.1,1.255,1.06,14.6033384,0.238119,1.070119,16.1745661184,2.22752640740738,2.20064695008506,16.0998037836618
2009-12-25,0.337,0.18,0.007,0.403,16.1,1.336,1.18,14.58408848,0.261681,1.181681,16.1612329568,1.181681,1.1680148954691,16.1009845350932
2009-12-26,0.337,0.18,0.007,0.403,16.1,1.409,1.18,14.558216,0.261681,1.181681,16.1415925952,1.181681,1.1773184146336,16.1013614624689
2009-12-27,0.357,0.18,0.009,0.403,16,1.452,1.18,14.52844256,0.268107,1.208107,16.12052024,2.36551440740742,2.35637724034881,16.0021509137028
2009-12-28,0.357,0.18,0.009,0.403,16,1.36,1.18,14.50701536,0.268107,1.208107,16.1073966848,1.208107,1.20363783452274,16.0025370496
2009-12-29,0.337,0.16,0.007,0.403,16,1.463,1.16,14.474516,0.261681,1.161681,16.0813627232,1.161681,1.161681,16.0025370496
2009-12-30,0.378,0.18,0.009,0.433,16,1.265,1.24,14.4668912,0.286314,1.277314,16.0824266528,1.277314,1.277314,16.0025370496
2009-12-31,0.626,0.2,0.012,0.613,16,1.239,1.79,14.50914512,0.438039,1.877039,16.1375532224,1.877039,1.877039,16.0025370496
2010-01-01,0.835,0.2,0.018,0.743,16,1.26,2.38,14.60046992,0.55692,2.33492,16.2304263104,2.33492,2.33492,16.0025370496
2010-01-02,0.78,0.2,0.018,0.703,16.1,1.335,2.38,14.68499072,0.523005,2.206005,16.3056811424,1.04859759259258,1.04859759259258,16.1025370496
2010-01-03,0.675,0.2,0.014,0.673,16.2,1.308,2.07,14.74517696,0.476238,2.024238,16.3675641056,0.866830592592617,0.866830592592617,16.2025370496
2010-01-04,0.579,0.19,0.012,0.613,16.3,1.27,1.83,14.78807456,0.42126,1.80326,16.4136377696,0.645852592592576,0.645852592592576,16.3025370496
2010-01-05,0.492,0.18,0.012,0.583,16.3,1.732,1.59,14.76832352,0.379491,1.634491,16.405212992,1.634491,1.634491,16.3025370496
2010-01-06,0.444,0.18,0.009,0.553,16.3,1.706,1.49,14.7422912,0.352716,1.529716,16.3899820544,1.529716,1.529716,16.3025370496
2010-01-07,0.399,0.18,0.009,0.493,16.2,1.5,1.38,14.7254432,0.315231,1.387231,16.3802388128,2.54463840740742,2.54463840740742,16.2025370496
2010-01-08,0.378,0.18,0.007,0.433,16.2,1.594,1.24,14.68797152,0.287028,1.278028,16.352938832,1.278028,1.278028,16.2025370496
2010-01-09,0.337,0.18,0.007,0.403,16.1,1.575,1.18,14.64703952,0.261681,1.181681,16.3189560704,2.33908840740738,2.33908840740738,16.1025370496
2010-01-10,0.318,0.18,0.007,0.373,16.1,1.706,1.11,14.5881752,0.244188,1.115188,16.2679099136,1.115188,1.115188,16.1025370496
2010-01-11,0.299,0.16,0.005,0.343,16,1.641,1.06,14.53088768,0.227409,1.029409,16.2150684512,2.18681640740742,2.18681640740742,16.0025370496
2010-01-12,0.281,0.15,0.005,0.343,15.9,1.568,0.96,14.47158272,0.220983,0.994983,16.1655597824,2.1523904074074,2.1523904074074,15.9025370496
2010-01-13,0.264,0.14,0.004,0.313,15.9,1.168,0.92,14.44510976,0.204561,0.921561,16.1442674528,0.921561,0.921561,15.9025370496
2010-01-14,0.264,0.15,0.005,0.313,15.9,1.138,0.88,14.4179024,0.204204,0.931204,16.1264002784,0.931204,0.931204,15.9025370496
2010-01-15,0.248,0.15,0.005,0.283,15.8,1.089,0.88,14.39514032,0.187782,0.868782,16.1073734432,2.0261894074074,2.0261894074074,15.8025370496
2010-01-16,0.232,0.15,0.004,0.253,15.8,1.261,0.82,14.3515904,0.171717,0.806717,16.068123392,0.806717,0.806717,15.8025370496
2010-01-17,0.232,0.15,0.005,0.253,15.7,1.233,0.81,14.30971664,0.17136,0.80636,16.031261696,1.96376740740742,1.96376740740742,15.7025370496
2010-01-18,0.216,0.15,0.005,0.223,15.7,1.276,0.77,14.26048592,0.154938,0.743938,15.9852915392,0.743938,0.743938,15.7025370496
2010-01-19,0.216,0.14,0.004,0.193,15.6,1.176,0.73,14.2168712,0.144585,0.693585,15.9436108832,1.8509924074074,1.8509924074074,15.6025370496
2010-01-20,0.202,0.14,0.004,0.193,15.6,1.206,0.69,14.16707888,0.139587,0.674587,15.8976968,0.674587,0.674587,15.6025370496
2010-01-21,0.188,0.13,0.004,0.193,15.5,1.132,0.68,14.12313584,0.134589,0.645589,15.8556708896,1.8029964074074,1.8029964074074,15.5025370496
2010-01-22,0.174,0.12,0.004,0.163,15.5,1.176,0.62,14.07001712,0.118881,0.575881,15.803820608,0.575881,0.575881,15.5025370496
2010-01-23,0.161,0.2,0.004,0.133,15.4,1.207,0.68,14.01927008,0.10353,0.59753,15.7511624,1.7549374074074,1.7549374074074,15.4025370496
2010-01-24,0.161,0.22,0.004,0.133,15.4,1.221,0.7,13.96898096,0.10353,0.61753,15.699022592,0.61753,0.61753,15.4025370496
2010-01-25,0.161,0.2,0.005,0.163,15.3,1.251,0.66,13.91251424,0.113883,0.637883,15.6460492832,1.7952904074074,1.7952904074074,15.3025370496
2010-01-26,0.137,0.19,0.005,0.133,15.3,1.168,0.63,13.86098528,0.094605,0.554605,15.5930519552,0.554605,0.554605,15.3025370496
2010-01-27,0.149,0.14,0.004,0.133,15.2,1.168,0.52,13.79995232,0.099246,0.521246,15.5371724096,1.67865340740742,1.67865340740742,15.2025370496
2010-01-28,0.161,0.2,0.005,0.133,15.1,1.215,0.66,13.74675152,0.103173,0.597173,15.4837921568,1.7545804074074,1.7545804074074,15.1025370496
2010-01-29,0.149,0.22,0.007,0.133,15.1,1.151,0.68,13.7010848,0.098175,0.600175,15.4362008768,0.600175,0.600175,15.1025370496
2010-01-30,0.161,0.22,0.007,0.133,15.1,1.236,0.72,13.65116288,0.102459,0.616459,15.3826725344,0.616459,0.616459,15.1025370496
2010-01-31,0.149,0.19,0.005,0.133,15,1.204,0.65,13.598096,0.098889,0.570889,15.327971744,1.7282964074074,1.7282964074074,15.0025370496
2010-02-01,0.149,0.2,0.005,0.133,15,1.284,0.63,13.53604352,0.098889,0.580889,15.2672229536,0.580889,0.580889,15.0025370496
2010-02-02,0.149,0.18,0.004,0.113,14.9,1.215,0.6,13.47765872,0.092106,0.534106,15.208393712,1.6915134074074,1.6915134074074,14.9025370496
2010-02-03,0.149,0.19,0.005,0.113,14.9,1.186,0.61,13.4227688,0.091749,0.543749,15.1529032256,0.543749,0.543749,14.9025370496
2010-02-04,0.149,0.19,0.005,0.113,14.8,1.16,0.58,13.3676456,0.091749,0.543749,15.0996591392,1.7011564074074,1.7011564074074,14.8025370496
2010-02-05,0.137,0.18,0.005,0.113,14.7,1.237,0.56,13.30380896,0.087465,0.517465,15.0374913152,1.67487240740742,1.67487240740742,14.7025370496
2010-02-06,0.137,0.18,0.005,0.098,14.7,1.157,0.56,13.24722992,0.08211,0.49711,14.9804768192,0.49711,0.49711,14.7025370496
2010-02-07,0.137,0.16,0.004,0.098,14.6,1.242,0.54,13.18121168,0.082467,0.477467,14.914421168,1.6348744074074,1.6348744074074,14.6025370496
2010-02-08,0.126,0.15,0.003,0.098,14.5,1.206,0.5,13.11500336,0.078897,0.452897,14.8493530688,1.6103044074074,1.6103044074074,14.5025370496
2010-02-09,0.126,0.14,0.004,0.098,14.5,1.077,0.5,13.06049792,0.07854,0.44254,14.7945357248,0.44254,0.44254,14.5025370496
2010-02-10,0.126,0.14,0.004,0.088,14.4,1.086,0.49,13.004312,0.07497,0.42897,14.7377683328,1.5863774074074,1.5863774074074,14.4025370496
2010-02-11,0.126,0.14,0.004,0.088,14.4,1.215,0.48,12.9355592,0.07497,0.42897,14.6698553408,0.42897,0.42897,14.4025370496
2010-02-12,0.137,0.15,0.004,0.098,14.4,1.166,0.51,12.87384368,0.082467,0.467467,14.6095020896,0.467467,0.467467,14.4025370496
2010-02-13,0.126,0.14,0.004,0.088,14.3,1.226,0.49,12.80495696,0.07497,0.42897,14.5406386976,1.5863774074074,1.5863774074074,14.3025370496
2010-02-14,0.116,0.13,0.003,0.088,14.3,1.166,0.48,12.74064944,0.071757,0.405757,14.4749537024,0.405757,0.405757,14.3025370496
2010-02-15,0.116,0.13,0.003,0.088,14.2,1.196,0.48,12.67362032,0.071757,0.405757,14.4066767072,1.56316440740742,1.56316440740742,14.2025370496
2010-02-16,0.116,0.13,0.003,0.088,14.2,0.869,0.47,12.63539264,0.071757,0.405757,14.366652512,0.405757,0.405757,14.2025370496
2010-02-17,0.116,0.12,0.003,0.088,14.2,0.839,0.46,12.59902256,0.071757,0.395757,14.3283563168,0.395757,0.395757,14.2025370496
2010-02-18,0.116,0.14,0.004,0.088,14.1,0.849,0.48,12.56347328,0.0714,0.4154,14.2908932768,1.5728074074074,1.5728074074074,14.1025370496
2010-02-19,0.116,0.14,0.004,0.081,14.1,0.906,0.48,12.52275296,0.068901,0.405901,14.2476847232,0.405901,0.405901,14.1025370496
2010-02-20,0.116,0.14,0.004,0.088,14,0.847,0.48,12.48738512,0.0714,0.4154,14.2103944832,1.5728074074074,1.5728074074074,14.0025370496
2010-02-21,0.116,0.13,0.004,0.098,14,0.828,0.44,12.45028496,0.07497,0.41897,14.1750542912,0.41897,0.41897,14.0025370496
2010-02-22,0.116,0.13,0.004,0.088,14,0.823,0.44,12.4136384,0.0714,0.4054,14.1389736512,0.4054,0.4054,14.0025370496
2010-02-23,0.087,0.15,0.004,0.133,13.9,0.869,0.5,12.37800272,0.077112,0.447112,14.102522528,1.6045194074074,1.6045194074074,13.9025370496
2010-02-24,0.096,0.6,0.007,0.283,13.9,0.806,1.31,12.4180664,0.132804,1.111804,14.1289439936,1.111804,1.111804,13.9025370496
2010-02-25,0.299,0.6,0.009,0.343,14,0.784,1.51,12.47740592,0.225981,1.467981,14.188039952,0.310573592592597,0.310573592592597,14.0025370496
2010-02-26,0.492,0.91,0.012,0.463,14.1,0.822,2.04,12.57909008,0.336651,2.201651,14.3072417984,1.0442435925926,1.0442435925926,14.1025370496
2010-02-27,0.626,0.88,0.018,0.553,14.2,0.851,2.52,12.71961536,0.414477,2.473477,14.4474238112,1.3160695925926,1.3160695925926,14.2025370496
2010-02-28,0.675,0.75,0.018,0.583,14.4,0.875,2.42,12.84932336,0.44268,2.45068,14.5835625632,0.135865185185173,0.135865185185173,14.4025370496
2010-03-01,0.675,0.94,0.018,0.613,14.5,0.83,2.72,13.00903376,0.45339,2.68139,14.7435226592,1.5239825925926,1.5239825925926,14.5025370496
2010-03-02,0.626,0.81,0.018,0.583,14.7,0.923,2.46,13.1378432,0.425187,2.444187,14.874953216,0.129372185185193,0.129372185185193,14.7025370496
2010-03-03,0.535,0.6,0.014,0.523,14.9,0.91,1.97,13.225496,0.372708,2.030708,14.9717823872,-0.284106814814828,0.1,14.8693502208
2010-03-04,0.468,0.6,0.012,0.493,15,1.047,1.89,13.29380816,0.338793,1.899793,15.0454637024,0.742385592592596,0.73703087727152,14.9698128682037
2010-03-05,0.399,0.48,0.012,0.433,15,1.195,1.62,13.32536576,0.29274,1.60474,15.0808652384,1.60474,1.59219698156193,14.9708965849968
2010-03-06,0.378,0.51,0.009,0.403,15.1,1.246,1.56,13.34711264,0.275604,1.566604,15.108565424,0.409196592592596,0.406619231346218,15.0711192690085
2010-03-07,0.337,0.42,0.007,0.373,15.2,1.265,1.38,13.35158384,0.250971,1.380971,15.1185853184,0.223563592592597,0.22253360706675,15.1712082597579
2010-03-08,0.318,0.36,0.007,0.343,15.2,1.146,1.19,13.35043472,0.233478,1.254478,15.1279578176,1.254478,1.24485465055734,15.1720397171498
2010-03-09,0.281,0.33,0.007,0.313,15.2,1.146,1.14,13.3449656,0.209559,1.133559,15.1268829152,1.133559,1.1249435916279,15.1727840884331
2010-03-10,0.264,0.31,0.007,0.283,15.2,1.126,1.05,13.33353488,0.19278,1.04978,15.1202975072,1.04978,1.04186294585636,15.1734681219111
2010-03-11,0.248,0.31,0.007,0.283,15.2,1.126,1.05,13.32210416,0.187068,1.028068,15.1118361824,1.028068,1.02033192995748,15.1741365183628
2010-03-12,0.248,0.27,0.007,0.253,15.2,1.146,0.97,13.30194704,0.176358,0.947358,15.0946735136,0.947358,0.940294702009887,15.1747467873091
2010-03-13,0.232,0.25,0.007,0.253,15.2,1.196,0.92,13.27293392,0.170646,0.905646,15.069586928,0.905646,0.89893039954241,15.1753270151887
2010-03-14,0.232,0.25,0.005,0.223,15.2,1.196,0.87,13.2396008,0.16065,0.86565,15.041044688,0.86565,0.859267793062519,15.1758784378681
2010-03-15,0.216,0.22,0.005,0.223,15.2,1.126,0.84,13.21002608,0.154938,0.813938,15.0140825312,0.813938,0.807986847310741,15.1763926174604
2010-03-16,0.232,0.27,0.005,0.223,15.2,1.126,0.9,13.18563536,0.16065,0.88565,14.9933162912,0.88565,0.879101079631121,15.1769584441803
2010-03-17,0.216,0.29,0.005,0.223,15.2,1.126,0.86,13.15778864,0.154938,0.883938,14.9724021344,0.883938,0.877403350300849,15.1775230379143
2010-03-18,0.202,0.29,0.005,0.193,15.2,1.126,0.86,13.12994192,0.13923,0.82423,14.9463292064,0.82423,0.818193056578944,15.1780446298259
2010-03-19,0.216,0.31,0.007,0.223,15.2,1.126,0.9,13.1055512,0.154224,0.903224,14.92708136,0.903224,0.896528588538952,15.1786231133761
2010-03-20,0.337,0.57,0.009,0.373,15.2,1.205,1.4,13.1171936,0.250257,1.530257,14.9551835648,1.530257,1.51833484738747,15.1796531873618
2010-03-21,0.952,1.08,0.018,0.903,15.3,1.225,3.2,13.2825416,0.655809,3.590809,15.1595894624,2.43340159259258,2.41395112327608,15.2813337079108
2010-03-22,1.58,0.94,0.029,1.2,15.6,1.226,4.99,13.60245488,0.982107,4.702107,15.4599251072,1.22988477777779,1.22046642935842,15.5821474532142
2010-03-23,1.28,0.42,0.025,1.06,15.8,1.194,3.83,13.8250472,0.826455,3.586455,15.6666332192,1.27164018518517,1.26187377740339,15.7829912708466
2010-03-24,1.14,0.24,0.021,0.983,16,1.175,3.16,13.9914752,0.750414,3.113414,15.8341121888,0.798599185185193,0.792775891818501,15.9834944033934
2010-03-25,1.08,0.24,0.021,0.943,16.2,1.201,2.99,14.14085648,0.714714,2.977714,15.9876202784,0.662899185185193,0.658207042450534,16.1838998045257
2010-03-26,1.21,0.24,0.021,0.983,16.3,1.719,3.32,14.2717568,0.775404,3.208404,16.116304784,2.05099659259258,2.03473372576276,16.2853049162198
2010-03-27,1.58,0.24,0.021,1.2,16.4,2.77,4.08,14.3729744,0.984963,4.004963,16.2230055872,2.84755559259262,2.82465287155277,16.3872837113177
2010-03-28,1.35,0.24,0.021,1.06,16.4,2.8,3.82,14.4490064,0.852873,3.502873,16.2837338144,3.502873,3.47450776827798,16.3897344673384
2010-03-29,1.35,0.24,0.018,1.1,16.4,3.498,3.39,14.42456384,0.868224,3.558224,16.288937168,3.558224,3.52939738052091,16.3922250872614
2010-03-30,1.5,0.24,0.025,1.25,16.3,3.755,4.16,14.44333424,0.972825,3.962825,16.306893248,5.12023240740738,5.07838539885475,16.2958406688004
2010-03-31,1.42,0.22,0.021,1.2,16.3,3.406,4.14,14.49203792,0.927843,3.767843,16.3381564832,3.767843,3.73726906538211,16.2984822567514
2010-04-01,1.14,0.22,0.021,1.06,16.3,3.386,3.44,14.482076,0.777903,3.197903,16.3219049024,3.197903,3.17207989803664,16.300713372761
2010-04-02,0.893,0.2,0.014,0.903,16.3,2.859,2.8,14.46462752,0.636174,2.632174,16.302307136,2.632174,2.6110666291782,16.3025370496
2010-04-03,0.727,0.22,0.014,0.783,16.3,2.027,2.4,14.48809808,0.534072,2.264072,16.3227901568,2.264072,2.264072,16.3025370496
2010-04-04,0.626,0.22,0.012,0.703,16.3,2.004,2.15,14.4920552,0.470169,2.019169,16.3241007584,2.019169,2.019169,16.3025370496
2010-04-05,0.579,0.2,0.012,0.643,16.3,2.012,1.88,14.47195856,0.43197,1.85397,16.3104469664,1.85397,1.85397,16.3025370496
2010-04-06,0.492,0.19,0.009,0.583,16.3,1.177,1.66,14.50860512,0.380562,1.645562,16.3509307232,1.645562,1.645562,16.3025370496
2010-04-07,0.468,0.18,0.009,0.553,16.3,1.275,1.57,14.52858512,0.361284,1.562284,16.3757520608,1.562284,1.562284,16.3025370496
2010-04-08,0.444,0.18,0.009,0.553,16.4,1.241,1.46,14.5421456,0.352716,1.529716,16.4006971232,0.372308592592617,0.372308592592617,16.4025370496
2010-04-09,0.399,0.18,0.007,0.493,16.4,1.22,1.38,14.5506992,0.315945,1.387945,16.4152075712,1.387945,1.387945,16.4025370496
2010-04-10,0.378,0.18,0.007,0.463,16.4,1.3,1.31,14.5459472,0.297738,1.318738,16.4168265344,1.318738,1.318738,16.4025370496
2010-04-11,0.378,0.16,0.007,0.433,16.3,1.272,1.25,14.53855136,0.287028,1.258028,16.4156193536,2.41543540740738,2.41543540740738,16.3025370496
2010-04-12,0.378,0.16,0.005,0.433,16.3,1.186,1.25,14.53895744,0.287742,1.258742,16.4219042624,1.258742,1.258742,16.3025370496
2010-04-13,0.421,0.18,0.007,0.463,16.3,1.278,1.41,14.54484128,0.313089,1.377089,16.430465552,1.377089,1.377089,16.3025370496
2010-04-14,0.444,0.16,0.007,0.463,16.3,1.288,1.35,14.54463392,0.3213,1.3883,16.439131472,1.3883,1.3883,16.3025370496
2010-04-15,0.444,0.18,0.007,0.493,16.3,1.281,1.43,14.5519736,0.33201,1.44901,16.453647536,1.44901,1.44901,16.3025370496
2010-04-16,0.444,0.16,0.007,0.463,16.3,1.192,1.35,14.56047536,0.3213,1.3883,16.470607856,1.3883,1.3883,16.3025370496
2010-04-17,0.421,0.16,0.007,0.463,16.3,1.206,1.35,14.56770704,0.313089,1.357089,16.4836619456,1.357089,1.357089,16.3025370496
2010-04-18,0.399,0.16,0.007,0.463,16.3,1.248,1.28,14.56508048,0.305235,1.327235,16.4905078496,1.327235,1.327235,16.3025370496
2010-04-19,0.399,0.16,0.007,0.433,16.3,1.228,1.25,14.56167632,0.294525,1.286525,16.4955644096,1.286525,1.286525,16.3025370496
2010-04-20,0.357,0.16,0.007,0.433,16.3,1.243,1.22,14.55431936,0.279531,1.229531,16.494400688,1.229531,1.229531,16.3025370496
2010-04-21,0.357,0.16,0.005,0.403,16.3,1.242,1.16,14.54186912,0.269535,1.189535,16.489867712,1.189535,1.189535,16.3025370496
2010-04-22,0.318,0.15,0.005,0.373,16.3,1.161,1.08,14.5298552,0.244902,1.085902,16.4833792448,1.085902,1.085902,16.3025370496
2010-04-23,0.299,0.15,0.005,0.373,16.24,1.137,1.05,14.51742656,0.238119,1.060119,16.4767367264,1.75456344444447,1.75456344444447,16.2425370496
2010-04-24,0.264,0.15,0.005,0.343,16.21,1.198,0.99,14.49428,0.214914,0.971914,16.457202896,1.31913622222219,1.31913622222219,16.2125370496
2010-04-25,0.264,0.15,0.005,0.313,16.17,1.223,0.93,14.46368144,0.204204,0.931204,16.4319917216,1.39416696296295,1.39416696296295,16.1725370496
2010-04-26,0.264,0.15,0.005,0.313,16.13,1.219,0.93,14.43344576,0.204204,0.931204,16.4071261472,1.39416696296299,1.39416696296299,16.1325370496
2010-04-27,0.264,0.14,0.005,0.283,16.09,1.2,0.87,14.39974976,0.193494,0.880494,16.3795208288,1.34345696296295,1.34345696296295,16.0925370496
2010-04-28,0.248,0.13,0.004,0.253,16.05,1.203,0.83,14.3623256,0.177429,0.808429,16.3454298944,1.27139196296295,1.27139196296295,16.0525370496
2010-04-29,0.232,0.13,0.005,0.253,16,1.17,0.8,14.3253032,0.17136,0.78636,16.3122833984,1.36506370370371,1.36506370370371,16.0025370496
2010-04-30,0.232,0.13,0.005,0.253,15.95,1.13,0.8,14.2919096,0.17136,0.78636,16.2825929024,1.36506370370371,1.36506370370371,15.9525370496
2010-05-01,0.216,0.13,0.005,0.253,15.9,1.153,0.79,14.25556544,0.165648,0.764648,16.2490392896,1.34335170370369,1.34335170370369,15.9025370496
2010-05-02,0.216,0.13,0.004,0.253,15.85,1.214,0.72,14.20763936,0.166005,0.765005,16.2102461216,1.34370870370371,1.34370870370371,15.8525370496
2010-05-03,0.216,0.12,0.005,0.253,15.8,1.194,0.78,14.16671168,0.165648,0.754648,16.1722861088,1.33335170370369,1.33335170370369,15.8025370496
2010-05-04,0.202,0.25,0.004,0.223,15.75,1.169,0.94,14.141876,0.150297,0.825297,16.1425901696,1.40400070370371,1.40400070370371,15.7525370496
2010-05-05,0.202,0.24,0.004,0.223,15.71,1.098,0.83,14.11397744,0.150297,0.815297,16.1181646304,1.27825996296295,1.27825996296295,15.7125370496
2010-05-06,0.202,0.24,0.004,0.223,15.67,1.117,0.83,14.0843552,0.150297,0.815297,16.0920974912,1.27825996296297,1.27825996296297,15.6725370496
2010-05-07,0.202,0.24,0.005,0.253,15.64,1.084,0.84,14.05859072,0.16065,0.85565,16.0723680512,1.20287222222222,1.20287222222222,15.6425370496
2010-05-08,0.188,0.24,0.004,0.193,15.59,1.136,0.81,14.0255168,0.134589,0.755589,16.0395005408,1.33429270370371,1.33429270370371,15.5925370496
2010-05-09,0.188,0.22,0.004,0.193,15.54,1.212,0.77,13.98209216,0.134589,0.735589,15.9983386304,1.31429270370371,1.31429270370371,15.5425370496
2010-05-10,0.188,0.24,0.005,0.193,15.5,1.245,0.79,13.93740176,0.134232,0.755232,15.9560226752,1.21819496296295,1.21819496296295,15.5025370496
2010-05-11,0.188,0.22,0.005,0.193,15.45,1.174,0.74,13.89483248,0.134232,0.735232,15.91811312,1.31393570370371,1.31393570370371,15.4525370496
2010-05-12,0.202,0.33,0.005,0.223,15.41,1.211,0.95,13.86705056,0.14994,0.90494,15.891669536,1.36790296296295,1.36790296296295,15.4125370496
2010-05-13,0.188,0.24,0.004,0.193,15.36,1.201,0.77,13.82462384,0.134589,0.755589,15.8531860256,1.33429270370371,1.33429270370371,15.3625370496
2010-05-14,0.188,0.24,0.005,0.193,15.32,1.301,0.76,13.77226112,0.134232,0.755232,15.8060316704,1.21819496296295,1.21819496296295,15.3225370496
2010-05-15,0.188,0.25,0.004,0.193,15.28,1.155,0.82,13.73832752,0.134589,0.765589,15.77238656,1.22855196296297,1.22855196296297,15.2825370496
2010-05-16,0.188,0.24,0.005,0.163,15.23,1.215,0.76,13.69376672,0.123522,0.714522,15.7291452608,1.29322570370369,1.29322570370369,15.2325370496
2010-05-17,0.188,0.22,0.005,0.163,15.18,1.207,0.74,13.64820368,0.123522,0.694522,15.6848671616,1.27322570370371,1.27322570370371,15.1825370496
2010-05-18,0.174,0.22,0.005,0.163,15.13,1.16,0.74,13.60690448,0.118524,0.675524,15.6430084352,1.25422770370369,1.25422770370369,15.1325370496
2010-05-19,0.202,0.22,0.005,0.193,15.08,1.11,0.69,13.56582128,0.13923,0.75423,15.6122699072,1.33293370370371,1.33293370370371,15.0825370496
2010-05-20,0.216,0.27,0.005,0.223,15.05,1.171,0.89,13.53648416,0.154938,0.863938,15.5857397504,1.21116022222221,1.21116022222221,15.0525370496
2010-05-21,0.216,0.29,0.005,0.193,15.02,1.211,0.91,13.50524624,0.144228,0.843228,15.5539642496,1.19045022222224,1.19045022222224,15.0225370496
2010-05-22,0.216,0.29,0.005,0.193,15,1.217,0.91,13.473464,0.144228,0.843228,15.5216703488,1.07470948148148,1.07470948148148,15.0025370496
2010-05-23,0.216,0.29,0.005,0.193,14.9,1.162,0.91,13.44667136,0.144228,0.843228,15.494128448,2.0006354074074,2.0006354074074,14.9025370496
